time,C4-_L14_U0.08,C4+_L12_U0.08,C4+_L13_U0.08,C4+_L14_U0.08,C4-_L14_U0.32,C4+_L12_U0.32,C4+_L13_U0.32,C4+_L14_U0.32,C4-_L14_U1.28,C4+_L12_U1.28,C4+_L13_U1.28,C4+_L14_U1.28
2.800099999999999909e+03,-9.074706878049677085e-06,6.051466618679143261e-01,3.525947947390692949e-01,3.658719481014797159e-01,-6.311352804458935392e-05,7.880076936079641325e-02,2.157912712441484651e-02,1.305791828815795579e-02,-3.832141451297458478e-05,1.717463534604823927e-02,6.427829192886426804e-03,3.300029538475287693e-03
2.900099999999999909e+03,6.924795837370454309e-05,6.009607502049467698e-01,3.454461619071771961e-01,3.571934673048826059e-01,4.224266629061638072e-06,7.866654130713318649e-02,2.148489923781610883e-02,1.320235205787470556e-02,-6.230958401341248900e-05,1.739664215946437956e-02,6.591819038465133486e-03,3.375340989886758177e-03
3.000099999999999909e+03,1.086250759525931572e-04,5.975796292963829748e-01,3.387528444791219062e-01,3.488791848736842449e-01,-1.002174565087115220e-04,7.870825002425507755e-02,2.167913366641124537e-02,1.323960064124329872e-02,-1.166028697186565150e-04,1.719356150199575703e-02,6.704595921047777803e-03,3.461335361827931612e-03
3.100099999999999909e+03,3.724562505181383516e-05,5.938565972847059671e-01,3.323621143907876663e-01,3.409306853094606349e-01,-8.373077524878453346e-05,7.891779381890814959e-02,2.170607225133439414e-02,1.331416933956429405e-02,-5.728339400358132785e-05,1.786869453584854009e-02,6.325282875007883637e-03,3.546223854111782425e-03
3.200099999999999909e+03,5.168702827530926035e-05,5.907314098334432995e-01,3.263512637361364876e-01,3.333347992322882591e-01,1.977446708477336625e-05,7.923375985580986824e-02,2.194121429901950068e-02,1.315152367536290799e-02,-3.357448039411107480e-05,1.704836083467351979e-02,6.606231721566846807e-03,3.557396799996677839e-03
3.300099999999999909e+03,-5.792833401250756497e-05,5.875882270609641411e-01,3.204597221576696020e-01,3.260355616368246778e-01,-5.763090264244433907e-05,7.876646219059783849e-02,2.157194811887841457e-02,1.329596952410801863e-02,7.245968325880046835e-05,1.774662583690660503e-02,6.411402662005266651e-03,3.537000095621610236e-03
3.400099999999999909e+03,-1.006362197914288756e-05,5.844120528662547498e-01,3.151612475969881033e-01,3.189379390959941607e-01,1.728727999098994615e-05,7.877356367480803367e-02,2.198590590821138807e-02,1.316963170645773541e-02,-5.352446297783544766e-06,1.673432683969245521e-02,6.326695197107529318e-03,3.384184083630983365e-03
3.500099999999999909e+03,6.303909669553088940e-06,5.815058084897927193e-01,3.099060911490370551e-01,3.122479355357417052e-01,-1.380622020567281476e-06,7.874345738259297400e-02,2.228467600665836809e-02,1.301509943151944043e-02,4.208160183647899447e-05,1.730852037515847111e-02,6.507373438526674499e-03,3.434936794144495802e-03
3.600099999999999909e+03,-2.337048017307846837e-05,5.787805170655629938e-01,3.047757214075844101e-01,3.057243544686102377e-01,-3.570495045818626508e-05,8.026287494086263574e-02,2.190685654837799812e-02,1.316903295945782461e-02,2.966473590224389290e-04,1.688874023901031085e-02,6.578645369212342275e-03,3.413115147901910323e-03
3.700099999999999909e+03,6.830928060406557686e-05,5.758182872453162515e-01,3.001178703445925855e-01,2.994913914573600344e-01,2.482166826565836425e-05,7.937819004171872694e-02,2.212080590666410870e-02,1.330229101865754160e-02,2.648425023681337054e-07,1.736790244117369930e-02,6.545589288130045959e-03,3.365529755487918235e-03
3.800099999999999909e+03,1.463989049265887444e-04,5.730899966008838886e-01,2.954441472621694986e-01,2.934878961228402638e-01,1.262898384567456530e-04,8.057884097776435439e-02,2.175392168682739602e-02,1.306919234724654953e-02,7.127513605812284161e-05,1.770436743579626923e-02,6.589221064805968024e-03,3.515354955750902947e-03
3.900099999999999909e+03,5.510030814823952766e-05,5.708325835282826999e-01,2.910862100620149606e-01,2.877518914174041487e-01,1.145628201335665197e-04,8.028287912173645569e-02,2.187518436446661205e-02,1.312277979205024592e-02,2.105302696719699813e-04,1.804293533663522964e-02,6.535097791656267578e-03,3.443466623917078653e-03
4.000099999999999909e+03,1.097085842119907014e-04,5.683262351788536115e-01,2.872370505182015310e-01,2.821135624198401470e-01,-8.203965384762917511e-05,8.062375036382603277e-02,2.213963797916123841e-02,1.313411003636067234e-02,1.713431378512161014e-05,1.682955844977759158e-02,6.760082988502463634e-03,3.462477765359043332e-03
4.100100000000000364e+03,2.101523257328465283e-04,5.663447503649051695e-01,2.832833717868365464e-01,2.768153694473192705e-01,-5.599372575152447400e-05,7.997121398372260270e-02,2.219067692249760207e-02,1.316587713348636550e-02,-6.568525394228479477e-05,1.745492270317578962e-02,6.327617161953812998e-03,3.514166984555371250e-03
4.200100000000000364e+03,-6.020220046022467185e-06,5.639663687441265338e-01,2.793801014382842340e-01,2.717029784287003924e-01,4.386572191829955498e-05,8.000002000418086900e-02,2.225868330539085282e-02,1.303655326373748778e-02,-2.112826852725956139e-04,1.730551622342076795e-02,6.601708957257320688e-03,3.456237640434573887e-03
4.300100000000000364e+03,9.401482085400875946e-05,5.615699918021315185e-01,2.758064149985465785e-01,2.667168673557365199e-01,8.254480127150067568e-05,8.037089751758116907e-02,2.218656220211334337e-02,1.317914842698185603e-02,4.484261598642781525e-05,1.835416545666110344e-02,6.893529013027447847e-03,3.349639966772978688e-03
4.400100000000000364e+03,-3.010048777991002666e-05,5.600763801411633436e-01,2.723069503645707545e-01,2.619293283889620461e-01,-6.174229444974474413e-05,8.060864720726632071e-02,2.239965297533416666e-02,1.301840686759922656e-02,1.042792732158696287e-04,1.746123142182496105e-02,6.866356339384122043e-03,3.488198195913218454e-03
4.500100000000000364e+03,-9.569412279550749533e-05,5.581318857097155028e-01,2.689666643564592730e-01,2.572612966271722312e-01,-9.722691871220051987e-05,8.042080794886131978e-02,2.228447792110270845e-02,1.309807119531038525e-02,-2.885695886696590268e-05,1.696324320210531103e-02,6.860396130175066415e-03,3.323877202818214301e-03
4.600100000000000364e+03,-8.405677608433710440e-06,5.562873652850259809e-01,2.658086067726833090e-01,2.528290471459033739e-01,1.984829869120311574e-06,8.033939093270492382e-02,2.221967893897320787e-02,1.314523112248462515e-02,5.094267036277530113e-05,1.758600385733083069e-02,6.618897516239115146e-03,3.423095826048216939e-03
4.700100000000000364e+03,-9.179037433833540840e-05,5.542468958070901897e-01,2.627079892419342810e-01,2.485100070012390139e-01,-2.284753644022226001e-05,8.075117699599215770e-02,2.240048898204908406e-02,1.318722856500400761e-02,-6.553019162337967113e-05,1.715470780618815264e-02,6.540242294863054043e-03,3.496947302507841943e-03
4.800100000000000364e+03,-3.125105740456312893e-04,5.522244216503708891e-01,2.598366715030174801e-01,2.444157872057433345e-01,4.451755525401899317e-05,8.098692626758992319e-02,2.238223375230554910e-02,1.328595099330326205e-02,1.679947922105325304e-04,1.804493810446036392e-02,6.783323339041985416e-03,3.498825452475099167e-03
4.900100000000000364e+03,-1.736336433143929360e-04,5.506698258452802364e-01,2.570258380543419263e-01,2.404837277341622670e-01,1.095070213949865518e-04,8.123857886298237185e-02,2.231696126040430897e-02,1.323788132083177256e-02,8.321856098096987652e-05,1.706137882553689089e-02,6.897185368254561515e-03,3.699302222845246828e-03
5.000100000000000364e+03,-4.405875689241895668e-05,5.490512466758642462e-01,2.543119773008358786e-01,2.366421391324591561e-01,-3.200939679842881565e-05,8.118816832718038501e-02,2.238598500384311740e-02,1.313855787366133634e-02,-2.871408062729217237e-05,1.700500091125935892e-02,6.872980667206225053e-03,3.405072321550794544e-03
5.100100000000000364e+03,-1.097552272866680922e-04,5.473466898606362818e-01,2.517176019789192365e-01,2.329268202239208330e-01,-2.142881433616027596e-04,8.101753266432684675e-02,2.213418196546931838e-02,1.305751283834404378e-02,-3.311687671011876089e-05,1.768584183341377972e-02,7.040141035941463107e-03,3.489636310534962715e-03
5.200100000000000364e+03,-1.677416829712801761e-04,5.460750204946713815e-01,2.492735216738475867e-01,2.293221699238503219e-01,2.610947752114792827e-04,8.193722487999992310e-02,2.226776462981137905e-02,1.318917057615610726e-02,2.042331743554406020e-04,1.825402706540438930e-02,6.548395339651079221e-03,3.581304660874867849e-03
5.300100000000000364e+03,-6.879756876610089314e-05,5.447513646451922487e-01,2.470864916876790995e-01,2.258852846206845510e-01,-2.935908997649032694e-05,8.205244896183302994e-02,2.251781874148484075e-02,1.320759734326022901e-02,1.403807850658986907e-04,1.810992792038597365e-02,6.271512170856850289e-03,3.436718899798376931e-03
5.400100000000000364e+03,1.795466986942715660e-04,5.434157119149021220e-01,2.449521256400852554e-01,2.226621705863739975e-01,-1.266375565850895685e-04,8.238661880332989740e-02,2.264788990006345523e-02,1.325858633934119159e-02,2.293309295458462757e-04,1.804854308654560771e-02,6.253858510377346448e-03,3.578828268141218908e-03
5.500100000000000364e+03,-1.494737676212989192e-04,5.419880830983944131e-01,2.428600404847366390e-01,2.195070019135387795e-01,-6.668679695791406860e-05,8.266957794178983465e-02,2.273858794801736707e-02,1.321009389366533185e-02,5.197745173018652174e-05,1.819324306191156052e-02,6.264787742520757513e-03,3.467002745933800683e-03
5.600100000000000364e+03,9.487156684203306947e-06,5.405954451842521769e-01,2.406563340177442778e-01,2.162615245772831485e-01,1.284554093166562349e-05,8.266027599768351053e-02,2.270978110779131240e-02,1.334633486925013678e-02,-7.881404493037090107e-05,1.717253243983184532e-02,6.686905520561565140e-03,3.537322189391711377e-03
5.700100000000000364e+03,1.448250876524036018e-04,5.394297482654509812e-01,2.385045985633681975e-01,2.132171264545891232e-01,-6.649350846959723924e-05,8.207215307999372877e-02,2.270265831292235179e-02,1.331613107000172158e-02,5.028512990355062779e-05,1.768203657454602007e-02,6.813441930021140770e-03,3.637425499337962158e-03
5.800100000000000364e+03,1.609019161597402992e-04,5.383080399096236146e-01,2.367148540585014838e-01,2.103654047921637849e-01,-1.357777432540303820e-04,8.213166551809328308e-02,2.260304297191580852e-02,1.327566539948349736e-02,5.933564379861040386e-05,1.708090581183195275e-02,6.755373493524135901e-03,3.713357057770347129e-03
5.900100000000000364e+03,1.511671199415077192e-04,5.375642332993422201e-01,2.348594394306006417e-01,2.075156117061442151e-01,-7.489197350711122587e-05,8.250324317782417594e-02,2.274604599249574477e-02,1.338114041613456574e-02,-9.949258080225630767e-05,1.706298103979700040e-02,7.058247229822326232e-03,3.539364766923570362e-03
6.000100000000000364e+03,1.442422003944773511e-05,5.362245816087817252e-01,2.331322630803991658e-01,2.048573358336698569e-01,-7.941842819147137934e-05,8.276349757099234206e-02,2.254232281846359903e-02,1.346236497025699898e-02,-6.441292664952744823e-05,1.768343851202361719e-02,7.096572155695478855e-03,3.630609080173973283e-03
6.100100000000000364e+03,9.490019707592089288e-05,5.350598844300482604e-01,2.315497569215195228e-01,2.022252984166608147e-01,-1.088485031254030327e-04,8.327470441322237793e-02,2.268518050499454888e-02,1.325258128247128880e-02,-2.103985546848816517e-05,1.753443258583362377e-02,6.534019680341871666e-03,3.798089435875526797e-03
6.200100000000000364e+03,1.628272311305871271e-04,5.337462259812449927e-01,2.298626995887243507e-01,1.997596648396425811e-01,-9.884297313467671303e-07,8.338542755435886245e-02,2.278017930432106597e-02,1.345152977146729135e-02,-1.280748784639501223e-04,1.801790073882104937e-02,6.354891985219881037e-03,3.463269232620206240e-03
6.300100000000000364e+03,-3.046203081709715995e-06,5.330114170315718436e-01,2.281039743291131683e-01,1.973111189532965881e-01,1.615853680365245270e-05,8.347524632648223308e-02,2.290966152051857399e-02,1.313829253061451346e-02,1.320566563106228435e-04,1.803011762255436745e-02,6.828031547177208088e-03,3.442990947101320920e-03
6.400100000000000364e+03,-2.961608271525438025e-05,5.320966548697338983e-01,2.266447734540658621e-01,1.949474117893713332e-01,1.779479375746377415e-04,8.276409769641854264e-02,2.288832697543510472e-02,1.321070239955164302e-02,1.652050825268045104e-04,1.768053449867717369e-02,6.838931340032281328e-03,3.766518164720665009e-03
6.500100000000000364e+03,3.594932534184743650e-04,5.306800231939695633e-01,2.251709967908893661e-01,1.927312554010540413e-01,-3.217222633593498247e-05,8.312247259677273126e-02,2.289108992325296701e-02,1.327634845482886239e-02,-4.188029964138547387e-05,1.863224976918101058e-02,7.146006032066891563e-03,3.669072567610023872e-03
6.600100000000000364e+03,1.717444948422921028e-04,5.299372163237557887e-01,2.236244706671654536e-01,1.904969519555098356e-01,5.124995379620845339e-05,8.288682334607933022e-02,2.315493820599631714e-02,1.328776063780173593e-02,8.196065819590779399e-07,1.776625296159291961e-02,6.691669485443804861e-03,3.371195483465953911e-03
6.700100000000000364e+03,-4.137136884051032681e-05,5.292074060744206276e-01,2.221035558943675603e-01,1.884076236575781271e-01,3.295317635820814212e-05,8.293083254400170079e-02,2.296360471105110199e-02,1.326328410756280780e-02,1.257554715052260216e-04,1.830269432355515272e-02,6.787097309422194212e-03,3.453521545422355912e-03
6.800100000000000364e+03,7.908189442767616538e-08,5.283226361146102779e-01,2.207639268222980899e-01,1.863347785017086811e-01,1.188044953452133068e-06,8.364268132039595627e-02,2.280111388082339124e-02,1.358130032625781344e-02,-1.067495867618863700e-04,1.791856345469438824e-02,6.610301645088472941e-03,3.562151256035013449e-03
6.900100000000000364e+03,-2.717126133828500628e-04,5.272989022854058794e-01,2.194387115668290922e-01,1.843282676200067860e-01,2.084405059022800661e-05,8.323579628142281639e-02,2.288399591281407852e-02,1.357901414988645604e-02,1.692236905071489933e-04,1.812875393794223522e-02,6.982560343540671240e-03,3.531103138738895218e-03
7.000100000000000364e+03,-1.126902919817550109e-04,5.266130805990443253e-01,2.181734868902437674e-01,1.823269295441985460e-01,-1.185134859814631833e-04,8.394354420073796286e-02,2.325103053419736929e-02,1.347236932222710924e-02,-6.275767964859709511e-05,1.851699048084452792e-02,6.465097300183900685e-03,3.584380069233763979e-03
7.100100000000000364e+03,2.129322504418532504e-04,5.259802451362645126e-01,2.169981483520395105e-01,1.804876762484859398e-01,-4.841745998892106054e-06,8.343623817377832097e-02,2.318163679292260457e-02,1.335341088953540499e-02,-3.116319137426758819e-05,1.795090815507030882e-02,7.006029548053693996e-03,3.438423923854932139e-03
7.200100000000000364e+03,1.958598090632157249e-04,5.251064723171975368e-01,2.158389719577377686e-01,1.786282172790135681e-01,1.058135433621985627e-04,8.417549267796968493e-02,2.323953742317737270e-02,1.338770025585259496e-02,1.389390119241246710e-04,1.893076231351728186e-02,7.107599537172063810e-03,3.705863506564184475e-03
7.300100000000000364e+03,-5.236566268212827877e-05,5.243646651870513820e-01,2.147389655153746912e-01,1.767925758919127455e-01,1.184975157379095735e-04,8.439883935742570342e-02,2.294597713540084613e-02,1.335146416815893335e-02,5.922541003523744933e-05,1.796202351649980183e-02,6.676616745165295588e-03,3.556072165394793747e-03
7.400100000000000364e+03,-9.474808098348832912e-05,5.241607182132645981e-01,2.135720758523103890e-01,1.750731552330343777e-01,7.744106937752354830e-05,8.417939349324007892e-02,2.295981916757846089e-02,1.324400113380777046e-02,2.329668966359141487e-04,1.861532638105862364e-02,6.992669668334246420e-03,3.598307026358880164e-03
7.500100000000000364e+03,1.336865319452430290e-04,5.236158598764321104e-01,2.125331883694369650e-01,1.733479785943045082e-01,-1.844882654829180788e-04,8.411287959183469387e-02,2.280758393276828208e-02,1.340143693953452057e-02,-2.768491442072943992e-04,1.857617227007724720e-02,6.813967421094932128e-03,3.690370074077607872e-03
7.600100000000000364e+03,-1.092844715032788229e-04,5.227350888768920179e-01,2.115304125029120741e-01,1.716955525099242708e-01,6.146767857671807682e-05,8.447165457580634029e-02,2.277878137950109169e-02,1.328282643652957569e-02,3.052576730953066860e-05,1.809781117504391176e-02,6.711210317329010730e-03,3.410398404858466011e-03
7.700100000000000364e+03,-6.543105021174539676e-05,5.224961510007398724e-01,2.106182907930404247e-01,1.701947875718244352e-01,2.296146027017247578e-05,8.466519502576039247e-02,2.298096683537546522e-02,1.328158993622392467e-02,-2.757411712937055465e-05,1.813726570119905679e-02,7.196696442796277765e-03,3.548595511189833827e-03
7.800100000000000364e+03,-6.149666877497850671e-05,5.216883610261332516e-01,2.097289202232896221e-01,1.687425809228519924e-01,-4.986148480031609169e-05,8.377130820341452400e-02,2.335661811601327797e-02,1.327116129230416879e-02,1.563069051160771304e-04,1.850887927115273460e-02,7.230729588405713885e-03,3.444586568426158922e-03
7.900100000000000364e+03,-1.221278683208055626e-04,5.212604722772079535e-01,2.086013254731339528e-01,1.672255659065586542e-01,-4.965071322234485885e-05,8.473911047408909381e-02,2.308556407566736760e-02,1.333389310095870438e-02,1.990166773602008272e-04,1.815188590632253740e-02,6.802038276977827660e-03,3.688101748625876187e-03
8.000100000000000364e+03,-2.618922942612966504e-04,5.208475796292963977e-01,2.078490907336728866e-01,1.657608466625893062e-01,4.948827039955858354e-05,8.435903103748683407e-02,2.318570133081557585e-02,1.346704230724358152e-02,-7.848019964783860627e-05,1.827535654274206611e-02,6.699800551495504325e-03,3.660006568193974880e-03
8.100100000000000364e+03,-2.240828114704626704e-04,5.204076939995601059e-01,2.069841708928921720e-01,1.643517767569872279e-01,8.571194113672178411e-05,8.376110607116887818e-02,2.334758382713891453e-02,1.330762063774554652e-02,-2.829304122167478067e-05,1.877494697672182911e-02,6.942592692885077472e-03,3.447941801164644982e-03
8.200100000000000364e+03,-8.557344405444965293e-05,5.195509167616420010e-01,2.062493197726365801e-01,1.630554826027298121e-01,-1.763226336263722333e-04,8.421490091429109648e-02,2.358352772022090371e-02,1.334101845914113967e-02,-1.446471782786722332e-04,1.822078111950715951e-02,6.804314473295955054e-03,3.475630489060721560e-03
8.300100000000000364e+03,-6.561695936728602872e-05,5.190620438685942251e-01,2.055424275228727171e-01,1.617558571142154455e-01,3.454383927970978079e-05,8.434822877981498768e-02,2.316351568429386720e-02,1.348581226178211662e-02,-8.794414632127381004e-07,1.881149748953053064e-02,6.267527434755327392e-03,3.752491909286022505e-03
8.400100000000000364e+03,-8.989179955533940425e-06,5.184701977485853819e-01,2.047363998605510882e-01,1.605248223126256035e-01,1.653219833153250914e-04,8.458787886668313327e-02,2.347028780812277296e-02,1.344111292173539446e-02,-1.512894067841664754e-05,1.837809853217146211e-02,7.085276719162455876e-03,3.493590752161445951e-03
8.500100000000000364e+03,-1.455561010804953467e-04,5.181262871653370405e-01,2.038488991214347512e-01,1.592239819097441555e-01,2.045807675737534075e-05,8.477901881493231373e-02,2.356572013975064342e-02,1.368698437617658914e-02,-3.848394565786586083e-05,1.814788037067226883e-02,7.094669386053362517e-03,3.689832515204252185e-03
8.600100000000000364e+03,2.446520583650013439e-05,5.177203926978984905e-01,2.029908430920129569e-01,1.579798803030720566e-01,8.394662479280334252e-06,8.470320296942060456e-02,2.356015775871387816e-02,1.364680551173079112e-02,-6.131539735516197452e-08,1.853952161887728947e-02,7.140559561792310037e-03,3.657632251007516058e-03
8.700100000000000364e+03,-6.894170384672352865e-06,5.174314678183672411e-01,2.023275989186392176e-01,1.568106573603516574e-01,1.079359444458846061e-04,8.505387626013836966e-02,2.336066301450416202e-02,1.351128783501777571e-02,-1.091734898599381015e-04,1.816500403557716817e-02,6.840896456953835837e-03,3.535508648423249696e-03
8.800100000000000364e+03,-3.271811120204756425e-04,5.166686661468018471e-01,2.016817665595938280e-01,1.556504343724447736e-01,-1.394240466826698812e-04,8.487973986563192297e-02,2.334447807447216638e-02,1.367801839276215105e-02,9.225456061546060730e-06,1.802561139494781792e-02,6.756759266692191970e-03,3.639967419816595145e-03
8.900100000000000364e+03,-8.909014143412661993e-05,5.166436726451122396e-01,2.010249657278003477e-01,1.544903873311761489e-01,5.381572495104714924e-05,8.535383895234104068e-02,2.326995069703597513e-02,1.342070024284319242e-02,2.540851562409420430e-05,1.820766299025252874e-02,6.955541044807824098e-03,3.638549477928466371e-03
9.000100000000000364e+03,-1.197686992980439056e-04,5.163907384080139717e-01,2.003506027147952118e-01,1.534738360870927520e-01,6.407743434390254973e-05,8.541085086783137270e-02,2.324813325532678818e-02,1.342447865595062378e-02,8.307810445587532529e-05,1.853040902527292380e-02,7.085561736113092125e-03,3.673339121814046988e-03
9.100100000000000364e+03,-3.106826417066100817e-06,5.161108111890908567e-01,1.999099435336934849e-01,1.523554293196509868e-01,-2.851904296286500171e-05,8.577632725239575651e-02,2.347387195596326026e-02,1.327922007260697382e-02,-6.786005123778183026e-05,1.870845508492736953e-02,7.173341157752029934e-03,3.537323220315958389e-03
9.200100000000000364e+03,-1.114106733368097087e-04,5.154149921020535485e-01,1.993410048749382213e-01,1.513828278434933006e-01,-1.333257484779549943e-05,8.540344932090807029e-02,2.316881185704844012e-02,1.352014585102352846e-02,4.522780625330096834e-06,1.756998171472975642e-02,6.935669640561684633e-03,3.395986785480612554e-03
9.300100000000000364e+03,-1.209796572673560553e-04,5.151900505868474145e-01,1.985964969428709592e-01,1.503518194928919471e-01,6.494953708249328413e-05,8.507178000202042512e-02,2.333235919856555332e-02,1.354934810467895746e-02,1.338220639759934419e-04,1.720137229651378177e-02,6.616164256172794682e-03,3.651152234931169093e-03
9.400100000000000364e+03,7.385535252206589039e-05,5.148091496210985829e-01,1.980359219398366566e-01,1.494139450855551943e-01,-9.456405886060659593e-06,8.531683121772450085e-02,2.368485426388328152e-02,1.362290692970328024e-02,-2.770237373433814408e-04,1.819254209317276369e-02,6.943387092630352690e-03,3.502146055266682108e-03
9.500100000000000364e+03,2.015249448487005444e-04,5.147091756143403751e-01,1.975227632543612999e-01,1.485273370593462039e-01,-3.199993290085421954e-05,8.543795653291537395e-02,2.363730727261834433e-02,1.370182023454029167e-02,-2.194799418835081354e-04,1.782863917934585790e-02,6.787328785385985004e-03,3.498442119098071727e-03
9.600100000000000364e+03,6.810690096493887311e-05,5.141103313138584152e-01,1.970853192659173247e-01,1.476991985522095319e-01,-1.401852834381166191e-04,8.530332839563468939e-02,2.339990977348099105e-02,1.366348826878958055e-02,1.240566922433166913e-05,1.756827936207839419e-02,7.091148347206856391e-03,3.514942338584953977e-03
9.700100000000000364e+03,3.418124858086324033e-05,5.136854417851359766e-01,1.969502216875306522e-01,1.468627678781553036e-01,-4.925580111990182305e-05,8.460088158425110860e-02,2.355306721314266716e-02,1.351587852555698015e-02,1.493043201757661951e-04,1.805535249715106011e-02,6.951922557969360955e-03,3.636944632938114708e-03
9.800100000000000364e+03,4.920733486612038781e-06,5.136054625797292772e-01,1.964522060206586596e-01,1.460491869748166416e-01,-1.120033748015930597e-04,8.555098015485236573e-02,2.358044081467960615e-02,1.350201280186553304e-02,-3.619058465952634281e-05,1.777186071150329769e-02,6.865388873961562020e-03,3.584151194216521168e-03
9.900100000000000364e+03,-5.109735021945295476e-05,5.130296123008019071e-01,1.959600768525062708e-01,1.451763432162475331e-01,-2.467613857852047032e-05,8.554517894239896392e-02,2.390235815753916082e-02,1.333369034325430739e-02,-9.501733133471768034e-05,1.700790492460580589e-02,7.027997555379854322e-03,3.511864986329252172e-03
1.000010000000000036e+04,-9.317936404432181129e-05,0.000000000000000000e+00,1.954571478310082877e-01,1.443249774240100147e-01,3.116323975303310009e-05,0.000000000000000000e+00,2.376426998690531200e-02,1.340504624324814417e-02,1.071608038020594692e-05,0.000000000000000000e+00,6.724826084891729651e-03,3.398952275049077053e-03
