time,C3-_L14_U0.08,C3+_L12_U0.08,C3+_L13_U0.08,C3+_L14_U0.08,C3-_L14_U0.32,C3+_L12_U0.32,C3+_L13_U0.32,C3+_L14_U0.32,C3-_L14_U1.28,C3+_L12_U1.28,C3+_L13_U1.28,C3+_L14_U1.28
3.700099999999999909e+03,1.014472886623843801e-04,7.795791638492223230e-01,6.343366773373199097e-01,6.626355326699568948e-01,1.331544624221331298e-04,1.199904108357555815e-01,3.708508858533633018e-02,2.002499195202797969e-02,1.179456454175113972e-04,2.685736344798342334e-02,9.243682051588110113e-03,3.158415302595426501e-03
3.800099999999999909e+03,4.889204050584703413e-05,7.766023422464600756e-01,6.284852814669985577e-01,6.565053834392060583e-01,1.520084967630160023e-04,1.202141580014583350e-01,3.707742247188071383e-02,1.968816033234580681e-02,-1.389202358752502008e-05,2.735320708222323607e-02,8.843887886816181182e-03,3.365966460714840593e-03
3.900099999999999909e+03,4.796792617015934736e-05,7.734184634959249127e-01,6.228281211377559856e-01,6.503873211479727079e-01,2.171513131166567771e-05,1.197297054328608640e-01,3.682137785054987594e-02,1.940752891772483738e-02,9.491080974904906090e-05,2.657653873540871334e-02,9.217286253274411742e-03,3.432911256552345636e-03
4.000099999999999909e+03,-5.494324469341700326e-05,7.703856264328955428e-01,6.171854836438283032e-01,6.444082719993587949e-01,-6.832382699000370189e-05,1.195289323064936543e-01,3.656465339501967921e-02,1.906136779845405554e-02,3.114305534130437083e-05,2.702477818047988034e-02,8.981238546884011062e-03,3.379508960678129746e-03
4.100100000000000364e+03,-1.493787997821488692e-05,7.673287827440374853e-01,6.116824374064693259e-01,6.385341753681611499e-01,-2.741584766063855086e-05,1.191683397760530533e-01,3.636382003594039458e-02,1.870820252034584297e-02,-3.340064124980232743e-05,2.664664490475161795e-02,9.152119955986130762e-03,3.250363409706900387e-03
4.200100000000000364e+03,-1.784087073627260938e-06,7.643689658345703686e-01,6.062899774059792302e-01,6.326940880549588586e-01,-9.938703408583261529e-05,1.193181704673718646e-01,3.652013910755613074e-02,1.845815172837587254e-02,-4.662171202236062019e-05,2.798756290553568518e-02,9.217528169343290265e-03,3.391897492482661477e-03
4.300100000000000364e+03,3.835143896847224799e-05,7.614661646614466761e-01,6.010186812220777997e-01,6.269334349001424167e-01,1.215624957987951934e-04,1.186149650894489094e-01,3.633845571498386245e-02,1.820756126367594971e-02,-4.814990047706711415e-05,2.711728632119626489e-02,8.985561985357843479e-03,3.368741275899626679e-03
4.400100000000000364e+03,-1.476244109220023254e-04,7.587524156667240227e-01,5.958444029933068764e-01,6.212797674584852325e-01,7.490163364716152176e-05,1.188536953242835537e-01,3.641663112578906458e-02,1.803244149051457662e-02,8.038131334530481016e-05,2.753352295001959896e-02,9.229138059783658504e-03,3.243821507162173833e-03
4.500100000000000364e+03,-1.816035682439722106e-04,7.559986556289536308e-01,5.908170545863362655e-01,6.157038001788499582e-01,-7.146962439056997170e-05,1.186798917223537281e-01,3.631884556948961756e-02,1.793888786167269211e-02,-2.510438264223572528e-04,2.743311411404203426e-02,8.981130522256125862e-03,3.295630887339535964e-03
4.600100000000000364e+03,-3.738065409799393309e-05,7.532298914500402676e-01,5.859067103972944723e-01,6.101574311392716776e-01,8.824908599038483112e-05,1.183292879046677210e-01,3.640883955284542756e-02,1.761950272916870674e-02,1.656230451693169322e-04,2.819828144876749057e-02,9.181686750013779916e-03,3.675288959934039021e-03
4.700100000000000364e+03,1.037469174556901198e-04,7.507091957380237490e-01,5.809997100982514651e-01,6.047368597354487729e-01,-3.676775369453449949e-05,1.179956648986645040e-01,3.628463910286196248e-02,1.753237054166834064e-02,-1.563007272163120483e-04,2.787975341830081083e-02,9.113138653608774536e-03,3.411061372005675784e-03
4.800100000000000364e+03,1.056667275375509300e-04,7.480624652404063157e-01,5.762394095599782107e-01,5.994186927734641568e-01,-3.301315405668771909e-05,1.184121942205307865e-01,3.635365235950756280e-02,1.740280626798300714e-02,1.527238934303394027e-04,2.825088607797486204e-02,9.150661966266864303e-03,3.418544464372174317e-03
4.900100000000000364e+03,1.417093570383485743e-05,7.456618026575335678e-01,5.716301916334868283e-01,5.941513086585318293e-01,9.396667122095512072e-05,1.188586896806608506e-01,3.645979559117454999e-02,1.745001891830955457e-02,5.114480989382368077e-05,2.742011296994135289e-02,9.253457678962954958e-03,3.539862388203191771e-03
5.000100000000000364e+03,2.998455731568214219e-05,7.430700873441070664e-01,5.669997547776144398e-01,5.890017772701418020e-01,-1.449913863684655093e-04,1.189545813231048799e-01,3.649655688651033680e-02,1.718444619612879282e-02,-1.813281924202149979e-05,2.765813391578458846e-02,9.431990063353526757e-03,3.522428539453592231e-03
5.100100000000000364e+03,-3.804082398044096136e-05,7.407104360803582477e-01,5.623932510988184363e-01,5.839244214150010048e-01,-7.263119690604064288e-05,1.192492483493652056e-01,3.654827910551935316e-02,1.714466886592277972e-02,6.722034441343280168e-05,2.804856827400811423e-02,9.361467738889444473e-03,3.443657781226021515e-03
5.200100000000000364e+03,5.490120617059576124e-05,7.382617602458279027e-01,5.579723273921800564e-01,5.788570491594730028e-01,1.101559854386470835e-04,1.191943104292149808e-01,3.634867015823813746e-02,1.716115503208743773e-02,3.868361949613911550e-05,2.844920352991062856e-02,9.157551550013758382e-03,3.370216125358893502e-03
5.300100000000000364e+03,-1.117669168897237459e-04,7.359261156079078825e-01,5.535367452240924635e-01,5.738813350245830502e-01,-9.568415927477736847e-05,1.194979672969544299e-01,3.628284197515062315e-02,1.702536145378188634e-02,1.012303769706218644e-04,2.828218883261727004e-02,9.262522670007801440e-03,3.502639947279950327e-03
5.400100000000000364e+03,-5.205599864569775462e-06,7.335504599269399018e-01,5.493028186557324943e-01,5.689199114708604066e-01,-4.480066690540769988e-05,1.197147223637289731e-01,3.605170691495135360e-02,1.711104576889715262e-02,1.466039806703459060e-04,2.863712006656585554e-02,9.464184465400099153e-03,3.391387699385497913e-03
5.500100000000000364e+03,1.427393388441825742e-04,7.315078961793455292e-01,5.452331118004674071e-01,5.641450425913216993e-01,-1.577296853026863776e-04,1.198515677284668207e-01,3.596771014656476029e-02,1.697735034700421225e-02,1.780298051225289956e-05,2.816907887894134696e-02,9.603938574949693122e-03,3.404940467036788113e-03
5.600100000000000364e+03,1.492915575427766674e-04,7.291382421548346926e-01,5.410377659925277305e-01,5.593425696800039537e-01,3.582097093277026526e-05,1.202940677034950306e-01,3.622700584989323874e-02,1.695552830188293281e-02,-2.932630010394277813e-05,2.863311971453487773e-02,9.668939187959533013e-03,3.558656360423358145e-03
5.700100000000000364e+03,1.955551418889845642e-04,7.269066262288391700e-01,5.370273598811362570e-01,5.546157182212028136e-01,-6.730512021484904152e-05,1.205527753638388627e-01,3.602831474147958485e-02,1.686013771201517672e-02,1.399421223359555437e-04,2.843550232420452920e-02,9.511301520103881621e-03,3.401744555883006241e-03
5.800100000000000364e+03,9.189725046351883962e-05,7.246910147200628094e-01,5.330343392211924769e-01,5.499744683998158967e-01,-8.476986722670334646e-05,1.206996094413312903e-01,3.597661233886118026e-02,1.683062333185292303e-02,-1.269706287945261984e-04,2.858221523494067218e-02,9.491729690885497214e-03,3.702461290418152407e-03
5.900100000000000364e+03,-4.333043928130148601e-05,7.226524520767731996e-01,5.291136766435168282e-01,5.453776736806308367e-01,-4.572930815067185335e-06,1.204019458012445948e-01,3.597465427491295525e-02,1.667283010534117288e-02,7.444217751325457350e-05,2.771513893222603622e-02,9.719168323726880623e-03,3.404415351234058376e-03
6.000100000000000364e+03,9.890440106939641729e-05,7.205628753535976427e-01,5.252943216875366472e-01,5.408058391688322919e-01,1.721577283556789499e-04,1.206356816797019282e-01,3.592449990253387959e-02,1.663947078028444118e-02,-8.973170464888703920e-06,2.759602845050364295e-02,9.735431082403022893e-03,3.520863857427919408e-03
6.100100000000000364e+03,1.534237703891651653e-04,7.184592947653553052e-01,5.215035144750228557e-01,5.363662835727028844e-01,7.135597677581180162e-05,1.211051511791675361e-01,3.610974094273949886e-02,1.662060860412030786e-02,8.039350683274828384e-05,2.787445295185976557e-02,9.867979985121925687e-03,3.473542704770366668e-03
6.200100000000000364e+03,-2.359698830959862468e-05,7.164487398521992567e-01,5.178126411842796095e-01,5.319505198199077078e-01,3.512023185723373904e-06,1.209683058144296885e-01,3.608879594273414759e-02,1.658827887158436515e-02,1.475065015245980761e-04,2.772894014673291455e-02,9.343214254601385840e-03,3.596857361829494931e-03
6.300100000000000364e+03,-3.806850140546418819e-05,7.144851979146245036e-01,5.142654186739005207e-01,5.275813297056854978e-01,1.955319774681109639e-04,1.206446715211810516e-01,3.612081674248025787e-02,1.659214653488329597e-02,-1.428207270818360002e-04,2.795646016849482815e-02,9.705546515658100212e-03,3.698777958651773730e-03
6.400100000000000364e+03,-8.534734520450320140e-05,7.124756432775446457e-01,5.107008506609942433e-01,5.232881549178589609e-01,-8.804542020289606692e-05,1.211091466642693765e-01,3.633448095218141244e-02,1.668188594976037498e-02,2.699634770175197941e-04,2.845350390834393284e-02,9.442766986343236260e-03,3.657514600217882071e-03
6.500100000000000364e+03,5.972360872005625114e-05,7.103870668304452796e-01,5.071031348472888611e-01,5.190400160458844558e-01,-7.843136361893733686e-05,1.217304445976046950e-01,3.667244606791954936e-02,1.661510989162416629e-02,3.643631477955912979e-05,2.922507180631895435e-02,9.455759056781120817e-03,3.493896377378511928e-03
6.600100000000000364e+03,1.255050932431108900e-04,7.085515602306237115e-01,5.036969885117296153e-01,5.148856507513798197e-01,1.449949481502948642e-04,1.214567538681289999e-01,3.644392557246704106e-02,1.659100424834618684e-02,-1.704679733365707856e-05,2.825158613958028003e-02,9.566027782734016008e-03,3.479584499004925030e-03
6.700100000000000364e+03,-6.461418628328097264e-06,7.069121077417368504e-01,5.002717822381668178e-01,5.107594620519735340e-01,-3.516346530555798162e-05,1.218073576858150209e-01,3.675480819306391200e-02,1.661722895064549760e-02,-4.454242123794524268e-05,2.815077726839962033e-02,9.546947589320467498e-03,3.564070994999410467e-03
6.800100000000000364e+03,-1.053658314902598017e-04,7.052246420011923922e-01,4.969501962867298728e-01,5.067150858004395575e-01,2.421990540857134925e-06,1.220560766334042452e-01,3.685521761206132091e-02,1.654966630417870760e-02,-5.744634896690935678e-05,2.869862547904215508e-02,9.594118959160229110e-03,3.517878009946123676e-03
6.900100000000000364e+03,-1.438146305345863241e-04,7.034141423032757023e-01,4.937319236999373473e-01,5.027229587308295056e-01,1.887609624464831894e-04,1.219102414271872742e-01,3.670653712219277415e-02,1.650635427888861792e-02,4.390478850972687105e-05,2.803576714750898036e-02,9.534157226045442482e-03,3.608344756255201999e-03
7.000100000000000364e+03,-4.609730568951416396e-05,7.017546842928648054e-01,4.904863524317962797e-01,4.988036178753526007e-01,6.880923756041559163e-05,1.220960314844225930e-01,3.648937781372098982e-02,1.651481120623606372e-02,8.581095879080703640e-05,2.908935986366800036e-02,9.417837022665560484e-03,3.642820272807007192e-03
7.100100000000000364e+03,-1.516003943704291950e-05,6.999251793495004925e-01,4.873148111146475281e-01,4.948978069323465290e-01,1.508198531787013875e-04,1.225455235583790270e-01,3.659454038252669267e-02,1.637972672299688529e-02,-3.829242225761596329e-05,2.825178615718183447e-02,9.501001568750614551e-03,3.605857335065756029e-03
7.200100000000000364e+03,-1.886748534513989380e-04,6.983087332103660172e-01,4.841294761836488769e-01,4.910403245681391748e-01,2.153198257151049092e-05,1.222588475023223681e-01,3.665291405664856950e-02,1.659423095665587752e-02,-1.696052217965060744e-04,2.848430661898247035e-02,9.683641615133407529e-03,3.564535801829196542e-03
7.300100000000000364e+03,-2.633526454422241447e-04,6.965562495248688313e-01,4.810467750735158976e-01,4.872100268190066030e-01,-2.313728374039118177e-04,1.227462966847462228e-01,3.669138949785424181e-02,1.643593032087018249e-02,-2.553294784630671748e-05,2.812097464576882727e-02,9.818591281111958141e-03,3.488899453923861773e-03
7.400100000000000364e+03,8.315974602408630532e-05,6.948567804714100848e-01,4.779627538289941135e-01,4.834761676655676688e-01,1.810622352860064734e-05,1.227063418337278750e-01,3.669125755442985415e-02,1.640373866524095364e-02,-7.513014862412180611e-05,2.877413212362688044e-02,9.541235990592047966e-03,3.527417558242271559e-03
7.500100000000000364e+03,1.820692465216089070e-04,6.931763166633990725e-01,4.750485876521889361e-01,4.797634607189707467e-01,-7.964247654722159987e-05,1.226434129433739834e-01,3.686029927723896704e-02,1.646854398937742589e-02,9.435839993716879789e-05,2.895584811463408972e-02,9.937184184145445368e-03,3.588629583309238449e-03
7.600100000000000364e+03,8.264495353137739548e-05,6.917349188375992997e-01,4.722566903888433809e-01,4.761270927788466834e-01,4.686231256955231925e-05,1.225165562913907158e-01,3.664485442959827116e-02,1.652467283142703552e-02,-2.712485853365216321e-05,2.865072126347118289e-02,9.502022784902256630e-03,3.441617385477971705e-03
7.700100000000000364e+03,-1.492458740205165500e-04,6.902034961649415878e-01,4.693659899075381392e-01,4.725068097980540949e-01,7.829328657314369149e-05,1.222618441161487379e-01,3.636698892196973953e-02,1.645247129408627246e-02,2.699246556309097984e-05,2.939988719007272794e-02,9.570940722827828845e-03,3.571205398807099796e-03
7.800100000000000364e+03,-1.413145472637937126e-04,6.888901336768948891e-01,4.664566606235742707e-01,4.689054738135661760e-01,-1.329834275132966385e-04,1.231288643832469248e-01,3.651228624482626139e-02,1.637276458260181200e-02,1.499619028522542925e-05,2.936988454984038391e-02,9.752750938411602899e-03,3.564266485513346502e-03
7.900100000000000364e+03,-8.140360485178262551e-05,6.874287303295710805e-01,4.637531918614370974e-01,4.653842592085529195e-01,-8.902479217517929511e-06,1.231148801853905045e-01,3.651765382383883457e-02,1.645780622424097839e-02,5.583114482357605894e-05,2.933838177759642493e-02,9.950149228350996244e-03,3.469724719478993295e-03
8.000100000000000364e+03,7.547164105986015352e-05,6.860433479640380972e-01,4.609137285583862487e-01,4.619284144606213283e-01,-1.118931166795743759e-05,1.230469569386593159e-01,3.666795589734536676e-02,1.642041558013113134e-02,-7.264349495033385346e-05,2.993313411580218741e-02,9.652339477819554120e-03,3.423735350041973505e-03
8.100100000000000364e+03,-3.730153039652399062e-05,6.845359319172091839e-01,4.583571165923694402e-01,4.585013189796491306e-01,1.032716005171499443e-04,1.236432830901081775e-01,3.633514206636052207e-02,1.639438494259946519e-02,1.624001313899555462e-05,2.982612469897351001e-02,9.884134334039557448e-03,3.645743386436594864e-03
8.200100000000000364e+03,-2.761231440366110470e-05,6.831115387847045417e-01,4.557142372894901206e-01,4.551181327220886752e-01,-6.458501203178857591e-05,1.234614885179746852e-01,3.665921496357135018e-02,1.639027824925579427e-02,9.282763453133516035e-05,2.976391922489178901e-02,1.017933191187554882e-02,3.684309229187218877e-03
8.300100000000000364e+03,1.200270316057261552e-04,6.818021774009627167e-01,4.531296188721569140e-01,4.517370281612581584e-01,-1.510181538524616644e-04,1.239479388291230832e-01,3.678504384659873894e-02,1.639761822623438808e-02,7.762495067149421826e-05,3.013635199897590766e-02,9.658869099429525859e-03,3.664417943304105075e-03
8.400100000000000364e+03,-2.082677525146340647e-04,6.805518323057163643e-01,4.506103142895067082e-01,4.484311453831720251e-01,-1.032542520603350314e-04,1.241127525895737715e-01,3.695489136133369573e-02,1.643274262881066691e-02,1.050405909969218219e-04,2.989153045468001188e-02,1.003575595115999489e-02,3.377465841725105916e-03
8.500100000000000364e+03,-2.410183805849059452e-04,6.791094342038402898e-01,4.480342031028204386e-01,4.451690573582207655e-01,3.518665904103422069e-05,1.244913248029726333e-01,3.693405612344024397e-02,1.652377916447395761e-02,3.680283287800165115e-05,2.975451839761899045e-02,9.711424791568923007e-03,3.332716867069471667e-03
8.600100000000000364e+03,-3.222379900252515290e-05,6.777950714397174004e-01,4.456113261195175368e-01,4.419421236329106328e-01,9.065737404116328653e-05,1.246541408208724083e-01,3.705858817614601786e-02,1.652058406226793175e-02,4.351276947992941991e-05,2.892794565921801009e-02,9.907406572470110057e-03,3.454634907260787594e-03
8.700100000000000364e+03,-2.355623032094031474e-04,6.764947125406612916e-01,4.432093192941888860e-01,4.387889599102116622e-01,-1.463918947354933961e-05,1.242815618351263002e-01,3.718893452504670738e-02,1.643124699721218787e-02,-7.251481869926569308e-05,2.897044939954716153e-02,9.835846463660499403e-03,3.683742677660768045e-03
8.800100000000000364e+03,-1.159789612813084801e-04,6.751603442550143663e-01,4.408838842580323214e-01,4.356475468216871594e-01,7.255023428495591207e-05,1.244743439912898431e-01,3.717475364690309841e-02,1.657456828264917276e-02,1.841726784031066651e-04,2.958580355071246254e-02,1.006132852568627882e-02,3.584117616553324833e-03
8.900100000000000364e+03,-6.920100402732169275e-05,6.739089988836919343e-01,4.385902986121781866e-01,4.325686766923750315e-01,-7.674480005758713835e-05,1.243434918542047352e-01,3.692230372477326578e-02,1.660642555297324463e-02,-7.383462212211330410e-05,2.956160142092503773e-02,9.811454516640751716e-03,3.679361798930970776e-03
9.000100000000000364e+03,4.385936251692535440e-05,6.727056667640268772e-01,4.361440138454479309e-01,4.294677050151494146e-01,1.104442184092157365e-05,1.245182943274100174e-01,3.725342185382908566e-02,1.663752544343562526e-02,2.598770822656159830e-05,2.915306546976133631e-02,9.739364697715802155e-03,3.738887043855738251e-03
9.100100000000000364e+03,7.892265411565497970e-05,6.715643517610860869e-01,4.339251538125325491e-01,4.264897200025704604e-01,1.266926069608879078e-04,1.242485990830361625e-01,3.705460436589867734e-02,1.655906357463738515e-02,4.798387086679422361e-05,2.928357695477202052e-02,9.678470997630174433e-03,3.609321530038584174e-03
9.200100000000000364e+03,-1.036819900243983168e-04,6.702189804386010641e-01,4.315499077466900535e-01,4.234838759677023168e-01,4.154410406891084501e-05,1.243125268446655107e-01,3.704693568596124920e-02,1.664597939907378615e-02,1.433917091360875076e-04,2.872702797846210521e-02,9.790815819567045761e-03,3.729154414580889733e-03
9.300100000000000364e+03,-7.532412569773277978e-05,6.693007270006522402e-01,4.293249547850269687e-01,4.205640310403995774e-01,-1.786908675213845003e-05,1.245282830401646113e-01,3.715536101045226886e-02,1.656767953452486716e-02,5.708542208885862914e-05,2.846280472681595938e-02,1.022660903820041094e-02,3.483100595616766670e-03
9.400100000000000364e+03,-2.902484286783755897e-05,6.681714153106257381e-01,4.271297090098779003e-01,4.176938847128866539e-01,-3.601913348506375007e-05,1.249787739853965018e-01,3.688838736849877481e-02,1.663392759565601384e-02,2.224677769675707220e-04,2.948729488194961126e-02,9.883980817352555973e-03,3.631985755180358686e-03
9.500100000000000364e+03,-5.793452802464454791e-05,6.668570525465028487e-01,4.250220942368969634e-01,4.147742979200987334e-01,-6.152535537385475141e-05,1.255760990081208062e-01,3.717656730233908496e-02,1.664097996795555617e-02,5.435277724349316933e-05,3.010374912992343222e-02,1.021451563301569755e-02,3.651541246923506717e-03
9.600100000000000364e+03,1.850770451819528211e-05,6.659287963477920069e-01,4.229400299979870770e-01,4.119539533360856987e-01,-9.188121994993961946e-05,1.258827524896866390e-01,3.701726164401208247e-02,1.657098547337683761e-02,-1.458365098211418910e-04,2.950559649249134136e-02,1.001326062092945494e-02,3.554267451917145042e-03
9.700100000000000364e+03,1.943405242620379833e-04,6.648184899032133499e-01,4.208036792329420406e-01,4.091613617600423081e-01,-1.217191623653330972e-04,1.263422332763976530e-01,3.710606042697961460e-02,1.653926284229485094e-02,4.097406357682216959e-05,2.934188208562353226e-02,9.814391692401402273e-03,3.772909847603035140e-03
9.800100000000000364e+03,1.359747198637113882e-04,6.637391920169967152e-01,4.188160315026487335e-01,4.064179404720328348e-01,1.236983480132579858e-05,1.264231418497098192e-01,3.717516786250295996e-02,1.660661766372156095e-02,1.575844815748203868e-04,2.962490699181527867e-02,9.834760427494712923e-03,3.582647359417440690e-03
9.900100000000000364e+03,-1.029025651445552566e-04,6.626638952350849543e-01,4.168428801708266018e-01,4.037144201468119142e-01,-2.988392261046337778e-05,1.265440052740403054e-01,3.694820583617975523e-02,1.663724799132242083e-02,4.300283741493052980e-05,2.936648425061405207e-02,9.856860229685024746e-03,3.772343430457954921e-03
1.000010000000000036e+04,5.662682357401237584e-05,0.000000000000000000e+00,4.148713839984957685e-01,4.009983153844500214e-01,1.527405166794555452e-04,0.000000000000000000e+00,3.729872289036623156e-02,1.672501980210158376e-02,-5.203782608864877709e-05,0.000000000000000000e+00,1.011306411117105300e-02,3.887393006957728069e-03
